customer_age,account_balance,monthly_charges,total_charges,support_calls,contract_length,service_usage,satisfaction_score,tenure_months,num_services,target
55,1350.89,38.81,3311.72,1,12,9.1,9.4,66,5,0
44,2997.02,46.84,1972.24,3,24,6.7,4.8,26,4,0
31,2226.1,71.95,3059.63,3,12,30.0,5.3,1,4,0
59,20103.37,75.4,1296.64,2,1,65.8,4.5,16,4,1
41,4130.31,77.06,1690.92,1,12,9.6,8.3,43,2,0
54,10746.72,35.23,1608.45,0,1,47.8,4.5,2,2,0
41,,64.99,2028.64,2,1,37.3,4.6,23,2,0
65,14536.71,44.48,456.21,1,1,31.0,6.9,9,5,1
61,5411.55,73.03,1729.99,2,12,14.2,6.6,5,3,0
37,3041.57,74.58,3741.99,3,12,37.4,7.3,18,5,1
52,2922.15,41.56,688.97,6,24,37.6,8.6,38,5,0
48,712.19,84.36,404.81,0,12,9.4,1.6,36,2,0
56,6376.49,111.78,501.57,1,12,23.7,6.7,5,4,1
28,2806.5,81.7,5194.23,2,24,32.1,8.0,10,3,0
48,1403.9,61.74,2557.82,1,1,16.9,8.2,10,4,1
53,15672.97,58.67,1675.68,1,1,46.3,10.0,42,2,0
19,457.0,60.82,2081.98,5,1,18.6,6.8,16,2,1
26,1581.7,49.79,2273.17,1,1,44.5,7.2,11,1,0
18,13926.91,70.05,1231.46,3,1,24.5,8.0,39,4,0
37,4785.21,42.23,1379.34,2,24,37.0,9.1,53,6,0
49,2774.46,27.21,1810.78,2,1,38.2,7.6,9,1,0
58,4343.8,69.39,1130.29,1,1,12.8,6.0,101,5,1
41,3901.52,65.42,1523.68,2,12,63.4,5.8,18,5,0
60,306.44,53.58,2423.71,0,1,19.6,6.5,2,2,0
23,1765.36,39.35,803.42,0,1,26.0,4.5,11,6,1
20,33684.14,70.79,5131.94,2,1,7.2,6.5,19,5,1
39,1108.78,45.2,2903.79,2,24,5.6,6.3,42,1,0
45,1849.27,62.22,475.9,2,1,28.5,4.9,30,4,0
40,1322.88,100.3,0.0,2,1,36.3,4.5,5,2,1
18,2616.2,78.02,1175.0,0,24,20.2,5.9,13,5,0
39,1243.04,37.62,2821.23,2,1,5.0,4.7,2,2,0
24,6186.42,39.5,2588.56,2,12,11.6,6.4,50,2,0
48,4007.69,68.04,1866.98,1,1,21.0,7.0,0,1,0
44,9512.11,37.49,1278.27,2,24,44.3,7.6,7,5,1
29,616.21,24.97,915.04,3,24,17.0,4.6,34,4,0
34,1789.14,75.65,1516.9,5,1,44.9,9.8,1,3,0
27,2124.76,71.42,785.14,5,24,16.3,6.2,31,3,1
39,5904.5,74.01,1521.35,3,12,48.4,6.5,25,2,0
51,907.02,70.26,3597.14,1,24,23.9,7.7,14,3,0
28,11772.02,63.69,1074.51,2,24,34.3,9.9,4,2,0
46,17670.0,51.76,2733.06,1,12,49.2,8.3,9,1,0
34,676.34,75.32,2916.11,3,24,12.2,4.8,5,3,0
30,1427.52,95.6,704.48,1,1,26.5,5.5,0,4,0
39,1342.25,54.98,987.95,2,1,34.9,5.6,11,1,1
28,100000.0,44.59,3282.73,0,1,17.6,7.0,56,4,0
33,1564.23,42.3,889.08,3,1,56.7,9.2,16,1,0
26,36917.4,47.67,1931.02,1,24,29.3,10.0,22,4,0
64,445.88,69.05,4447.98,1,24,47.0,7.4,68,4,0
40,675.55,847.67,3175.8,1,1,30.8,3.8,14,2,0
32,1064.32,73.78,2102.28,1,1,11.2,6.7,21,4,0
43,838.38,77.88,3008.88,1,12,12.1,8.4,2,2,0
39,1994.51,29.04,1932.89,3,1,9.4,7.9,3,3,0
37,1029.5,45.42,3221.88,3,24,32.0,9.4,21,3,0
47,872.17,66.59,0.0,3,12,28.6,8.0,1,1,0
49,16944.66,62.13,1832.88,1,12,23.7,7.0,1,2,1
34,18689.0,75.39,0.0,0,12,29.2,6.0,3,4,1
33,12381.33,62.18,2193.63,4,1,43.8,5.7,6,4,1
37,6542.0,90.3,1716.59,1,1,32.9,6.8,2,5,1
18,3425.88,58.58,3632.88,4,1,0.9,6.3,7,2,0
22,1414.39,45.34,2854.19,2,24,12.5,4.2,32,7,1
56,713.56,43.73,1368.69,1,1,16.3,5.0,13,1,0
60,5138.38,79.71,1512.54,4,24,3.3,10.0,26,2,0
37,512.63,65.59,2456.84,4,1,31.8,8.9,35,2,1
47,671.23,77.67,1312.93,4,12,21.3,9.4,10,4,0
44,16803.96,77.26,1961.15,4,1,24.1,5.9,54,3,0
77,51584.35,24.6,3580.04,1,24,37.6,8.9,47,3,0
53,5377.31,42.2,1005.04,1,1,11.8,3.7,13,6,0
38,15672.86,44.59,1462.79,4,12,42.8,5.9,42,2,0
29,2061.58,48.68,1631.08,1,24,51.2,6.8,10,1,0
21,400.81,56.59,5789.69,1,1,17.0,9.7,31,2,1
42,7467.07,84.98,2729.89,1,12,54.7,7.7,85,2,1
31,7001.88,88.97,3358.48,1,12,74.2,7.3,9,1,0
23,3319.28,59.14,2921.75,4,1,38.5,6.4,20,1,0
32,2072.35,59.97,3002.47,2,12,23.4,2.4,11,2,0
27,12623.51,50.89,2568.29,2,12,20.9,7.3,17,3,0
60,679.53,66.78,2438.32,0,1,22.4,5.7,6,1,0
51,933.86,69.05,259.11,6,24,12.1,8.9,13,3,0
40,657.1,81.13,2429.44,2,12,62.3,3.8,25,2,0
58,3386.19,80.97,1869.99,3,12,19.6,5.7,10,2,1
41,582.98,18.96,2654.55,2,24,13.0,6.3,8,3,0
30,1068.1,61.95,1914.97,2,12,31.1,8.8,10,1,1
58,1034.18,92.68,2915.8,3,24,39.4,5.9,9,3,0
46,2016.44,56.24,3127.92,4,24,20.4,6.1,4,3,0
28,320.2,87.78,0.0,1,12,41.7,6.1,57,2,1
38,3397.54,58.87,1479.33,2,24,27.1,5.9,75,5,0
29,19359.83,68.5,0.0,1,1,34.2,8.5,7,1,0
23,3652.76,901.88,2286.73,2,1,18.9,8.0,23,2,0
51,30091.01,43.02,,1,12,9.2,3.0,9,5,0
63,22048.44,79.51,3626.99,3,24,44.3,9.5,21,2,0
23,9572.05,82.64,2248.69,3,1,48.5,6.4,8,4,0
47,3334.34,65.53,1417.36,2,24,14.8,10.0,2,7,1
32,3083.28,40.45,3126.29,3,1,55.6,8.2,4,3,0
34,9374.04,65.88,1618.16,2,12,42.1,6.1,18,2,0
33,1656.55,90.14,1402.4,2,12,71.9,7.4,7,4,0
30,177.01,99.86,2472.35,1,12,17.1,8.6,16,2,1
41,6235.45,58.67,3935.57,3,1,16.6,4.4,58,7,1
30,546.42,31.8,3024.26,1,1,19.8,7.3,1,6,0
43,704.01,81.81,2680.32,3,24,46.0,6.3,41,5,0
39,2981.96,59.48,5301.14,0,12,16.8,9.4,16,2,0
37,2584.57,83.86,1121.11,3,1,31.0,8.4,4,1,0
29,358.48,70.62,1094.34,4,1,23.0,4.4,6,1,0
33,3820.88,47.33,2174.68,1,1,32.2,6.7,113,5,0
49,12698.12,66.16,3818.03,0,12,19.2,8.7,10,1,1
46,548.66,91.17,869.98,1,24,8.6,3.6,2,3,1
28,20105.02,62.02,4105.49,3,24,25.9,5.3,21,2,0
41,287.08,44.3,273.05,4,24,82.4,8.7,5,1,0
49,71395.22,33.23,1854.54,2,12,58.5,2.9,55,2,0
20,1608.58,49.56,2208.16,0,12,54.4,5.5,11,3,1
47,3708.66,56.8,940.84,4,12,24.4,2.9,23,4,0
32,174.5,81.4,1254.52,3,12,63.1,6.3,46,3,0
47,2715.68,42.58,2955.96,2,24,12.8,6.9,99,1,0
31,4199.51,96.08,3729.87,3,1,9.7,4.5,76,3,1
18,2619.55,38.26,0.0,1,1,40.4,8.0,3,4,0
20,1280.98,111.63,2216.28,1,24,30.8,8.5,10,2,0
41,720.65,99.51,1864.03,1,12,48.4,5.3,25,2,0
43,16249.05,67.82,2128.88,2,12,20.5,6.2,3,5,1
29,3121.94,32.05,1619.88,3,24,44.0,6.6,12,4,0
48,30065.35,63.89,451.42,2,24,11.9,8.3,72,5,0
20,1353.27,57.26,3850.76,2,1,55.2,3.3,5,4,1
39,1552.79,39.51,3391.2,3,12,13.7,5.7,16,4,0
25,10131.37,70.82,1875.21,3,1,44.8,6.1,1,3,0
32,261.27,48.53,1414.02,3,1,40.0,8.1,25,2,0
41,482.9,50.7,1268.67,4,24,22.2,5.4,22,3,0
30,15463.34,60.93,0.0,1,24,17.5,8.6,43,1,1
35,513.94,53.5,2424.58,1,24,22.2,8.2,49,3,0
52,194.69,106.56,2936.39,2,24,38.8,6.6,6,2,0
33,49157.8,54.29,2165.48,1,12,64.1,10.0,47,4,0
50,368.44,73.82,1896.4,0,24,18.8,8.9,94,2,0
26,3929.15,67.91,,0,24,44.0,4.7,52,6,1
46,3306.44,72.06,976.13,3,1,53.2,7.9,48,3,0
57,43.99,73.58,1400.53,0,12,34.9,8.0,20,2,1
18,1996.25,82.63,1800.4,1,1,39.9,10.0,26,6,0
30,5840.78,70.33,2836.01,2,1,49.2,4.0,37,2,0
47,5071.87,69.5,3654.63,2,1,12.7,9.2,5,2,0
38,11559.71,66.17,1725.02,2,12,13.7,7.2,91,2,1
44,1666.97,62.23,746.26,2,1,15.0,7.2,8,1,1
33,8679.83,46.76,2042.78,1,1,54.4,6.2,17,2,0
41,1059.98,63.78,4413.79,1,24,34.1,8.9,19,5,0
38,359.35,69.83,850.63,5,24,31.4,9.9,43,3,0
54,425.56,73.04,3063.01,2,1,36.0,6.1,15,1,0
43,,68.61,3603.15,2,24,22.3,6.3,13,3,1
44,13553.21,60.34,1567.98,4,24,51.9,1.6,10,1,1
35,307.4,63.86,1159.13,2,24,11.6,8.9,52,1,0
34,4496.52,53.93,2689.95,0,1,20.4,6.9,46,3,1
35,2000.42,71.26,2423.86,1,24,57.4,7.5,13,4,1
45,2555.56,60.58,2833.73,1,24,25.3,5.8,13,3,1
35,23049.77,68.61,4488.45,1,12,13.5,6.2,5,4,1
43,1544.35,85.02,2200.46,0,24,53.3,3.8,17,1,1
65,7460.68,50.81,569.33,3,12,50.3,7.0,10,1,0
50,3153.74,76.93,2079.97,2,1,49.6,6.7,13,3,0
36,2373.15,65.66,2289.87,2,24,25.4,7.7,5,2,0
54,93897.0,105.42,3520.6,2,12,8.1,10.0,23,6,0
35,343.09,60.67,1763.88,3,1,11.8,7.8,14,2,0
18,20613.42,78.9,1509.12,1,1,15.0,8.9,57,2,0
28,7979.33,65.31,354.57,6,12,24.0,8.2,13,7,1
18,1452.02,37.23,2656.9,2,12,26.4,8.6,37,1,1
36,34336.97,54.59,6017.85,2,24,29.0,8.1,22,3,0
40,186.39,82.61,1732.89,0,12,74.7,7.7,55,1,1
60,1362.87,56.35,2542.35,3,12,10.5,10.0,47,1,0
44,486.52,20.59,1342.6,1,12,6.9,9.0,48,3,1
37,5531.01,64.37,462.46,2,12,45.0,8.3,92,4,0
50,561.38,43.15,2521.08,2,12,7.1,7.1,3,3,0
18,5707.84,67.64,2033.83,1,12,25.6,4.6,8,3,0
43,2253.74,96.02,0.0,1,24,39.5,8.9,0,6,1
49,1452.39,80.39,3932.03,4,12,7.9,6.1,39,4,0
22,5339.95,95.73,2499.16,4,12,46.8,8.9,29,4,0
54,1992.34,53.77,2088.67,5,24,11.2,6.6,64,5,0
44,582.34,62.14,1493.63,5,24,13.5,7.4,30,1,0
35,100000.0,44.11,2486.35,0,1,25.2,7.2,1,2,1
48,1435.47,51.32,2541.68,2,12,36.9,4.3,6,5,0
67,107.08,46.46,2481.59,1,24,34.0,8.0,2,1,0
42,842.9,38.87,3281.59,2,24,22.4,6.7,0,1,0
43,445.45,92.32,3554.33,3,1,38.2,6.8,8,3,1
34,10292.99,23.16,4406.71,2,12,26.2,10.0,21,1,0
30,4829.41,92.4,995.79,4,1,40.0,5.6,49,4,1
50,5421.18,89.92,1311.89,1,24,47.6,5.5,26,4,1
30,1711.23,75.0,2433.42,1,24,37.3,6.4,5,2,1
41,1960.54,42.71,1065.09,1,12,12.9,9.7,16,2,0
34,1708.9,33.36,1258.38,4,12,24.5,5.6,6,6,1
46,2639.14,54.03,2570.28,2,24,27.5,9.8,22,1,1
44,10435.83,77.5,3081.01,2,24,13.2,10.0,22,2,0
52,4935.03,65.06,3531.11,4,1,30.7,10.0,11,5,0
34,6311.76,44.13,1768.86,3,24,24.4,4.4,4,3,1
37,6306.51,87.96,2555.78,1,1,9.3,4.7,30,3,1
28,11233.59,98.69,2291.31,0,12,9.6,7.7,9,2,0
35,4592.71,60.47,2021.19,3,1,26.9,6.6,63,2,0
45,5106.51,67.19,1020.79,1,1,42.0,6.5,12,3,0
49,17733.47,34.82,868.15,4,1,25.7,6.1,0,7,1
29,1099.3,56.71,2800.01,0,12,40.3,6.6,19,2,1
50,825.83,75.21,1000.62,3,24,27.5,8.2,17,3,0
56,503.27,72.1,0.0,2,1,17.5,6.2,10,3,0
45,3922.06,54.85,1961.89,3,24,1.2,6.3,3,5,0
63,184.82,59.52,3746.29,1,1,16.4,10.0,27,1,0
31,5962.42,56.06,0.0,3,24,28.2,5.6,9,6,0
25,2530.6,59.43,1654.0,2,24,31.5,4.3,1,1,1
19,16349.61,73.46,2810.26,2,1,9.0,9.2,59,5,0
58,1088.03,25.65,0.0,1,24,36.7,3.9,4,3,0
48,2197.38,63.51,1744.0,1,12,23.9,6.1,4,4,1
39,16047.45,72.0,632.65,2,12,29.7,4.4,4,3,1
43,23734.94,53.59,791.39,0,24,38.3,6.2,7,2,0
26,1074.67,55.41,1517.1,1,1,2.3,5.8,6,1,0
69,3915.4,55.99,652.22,1,24,46.8,9.8,4,1,1
42,4636.1,55.42,552.44,2,1,44.3,9.6,35,3,1
41,5221.19,65.12,1928.92,3,24,32.2,4.0,31,5,1
49,2010.5,67.58,4672.57,1,12,43.7,5.9,1,2,0
46,20375.23,22.99,2909.29,1,12,16.5,3.9,3,1,1
43,175.12,78.06,3212.64,1,12,25.8,7.2,38,4,0
31,1584.94,59.2,2956.71,2,24,23.9,7.0,18,1,0
46,5836.56,103.66,1162.98,2,24,18.7,3.7,6,2,1
63,5918.49,41.17,2373.0,1,12,53.0,10.0,37,1,0
56,22677.73,47.65,3317.23,5,1,16.1,5.7,33,3,0
59,17985.8,60.94,2994.0,2,1,44.0,4.4,31,5,0
34,1942.42,73.26,2233.46,2,24,23.2,6.6,2,1,0
28,20948.18,25.98,2624.06,4,24,12.5,9.9,34,5,0
38,1021.41,48.42,4955.45,1,1,3.1,4.8,12,2,1
41,12044.11,76.83,3007.33,4,12,15.8,9.5,6,4,0
53,45061.51,46.04,1621.81,0,24,34.7,7.3,15,1,0
20,18442.56,92.4,1911.16,4,12,8.5,4.2,9,6,1
58,3493.49,55.92,735.02,2,24,29.1,5.4,49,3,1
38,1812.26,47.01,4816.44,1,1,50.2,6.4,17,8,0
35,301.0,77.2,3924.64,3,24,28.5,5.0,29,3,0
28,4749.57,97.15,2099.86,1,1,17.0,3.4,2,1,1
20,559.57,73.33,4616.98,1,12,53.1,5.9,9,2,1
50,907.14,90.21,2758.88,1,1,26.1,10.0,28,3,0
41,499.64,98.53,1482.98,0,24,45.8,7.4,8,3,0
25,1494.3,46.56,3087.74,2,1,58.3,8.4,21,7,0
24,2858.48,83.77,2478.37,2,1,36.1,6.6,8,2,1
36,4493.66,34.53,3005.43,0,24,10.8,7.6,7,2,1
60,1211.05,73.5,357.09,2,12,18.7,5.2,6,4,0
37,14822.86,63.57,1027.62,0,24,35.5,9.4,6,6,1
22,2181.33,89.86,3786.16,4,12,26.2,9.0,33,1,0
37,914.54,88.45,4031.76,3,1,19.2,4.5,1,3,1
37,4185.74,76.4,3698.14,2,12,34.7,8.3,7,3,0
18,56688.65,70.97,4662.38,2,1,8.3,5.9,58,2,0
39,4928.26,75.17,2692.84,1,1,29.9,5.3,9,3,1
37,1729.72,66.24,2608.5,2,1,27.2,10.0,11,1,0
48,301.51,63.78,904.15,0,24,55.9,5.3,37,1,0
62,2144.97,93.85,1303.36,1,1,47.5,9.7,29,2,0
54,4240.31,96.26,0.0,1,1,55.6,3.6,1,1,0
37,1666.75,62.17,1614.22,2,24,30.0,7.2,3,2,0
27,245.16,69.75,0.0,2,12,30.3,3.9,13,6,0
71,832.27,66.63,3297.16,2,12,17.9,4.8,17,2,0
41,26418.18,32.77,2466.08,5,24,36.5,4.1,4,3,0
40,25616.74,58.27,0.0,0,24,31.2,7.1,7,3,0
40,788.43,96.99,1772.16,3,24,18.8,8.2,37,1,0
42,8177.45,50.0,4361.19,1,24,11.7,6.0,12,7,0
38,508.84,107.29,1849.2,1,12,16.2,5.5,38,8,1
33,24501.13,88.44,801.95,0,12,5.0,4.7,33,3,0
33,4306.38,73.03,0.0,2,12,29.1,10.0,11,3,0
40,12387.74,76.22,0.0,0,1,33.7,6.8,44,4,0
33,227.55,46.66,2642.7,4,1,32.0,4.3,23,2,1
31,8237.53,59.7,1479.35,1,1,26.5,7.0,1,6,0
41,2946.84,93.83,1578.81,2,1,11.6,10.0,5,4,0
37,10698.87,52.71,1484.3,4,12,34.5,5.2,6,1,1
58,11758.15,86.22,1831.71,2,12,49.0,6.0,0,4,1
18,3290.11,37.46,527.4,1,12,52.7,5.6,29,1,0
53,1210.46,41.04,2379.33,2,24,11.7,4.1,30,5,0
55,9600.25,103.03,292.75,0,12,4.9,7.3,41,2,0
18,2723.76,64.76,1092.99,0,1,33.6,7.3,16,10,0
36,804.98,54.23,3212.99,3,1,18.3,5.3,10,3,1
36,749.77,92.25,2451.45,1,1,4.8,10.0,26,2,1
23,325.14,89.92,2822.82,1,24,40.9,8.8,34,6,1
31,1386.54,83.42,4580.47,3,12,21.2,6.0,36,3,0
27,15584.59,53.6,1928.42,1,24,15.7,8.2,18,2,0
61,3892.26,59.26,2025.75,2,1,32.2,8.0,7,5,1
51,1346.61,71.23,1682.81,0,24,18.5,8.3,2,5,0
55,9969.48,78.89,1467.9,2,24,10.4,8.5,17,2,0
49,855.16,54.83,787.29,3,24,4.7,8.1,10,4,0
26,3439.31,68.41,2100.88,2,12,19.2,8.0,64,1,0
34,2276.86,70.35,2426.06,1,24,37.1,10.0,96,3,0
46,9592.11,90.74,2492.92,4,24,31.4,6.3,0,2,0
25,279.82,80.09,2077.24,1,24,48.7,6.7,61,1,0
49,832.72,34.86,3111.4,1,1,47.8,6.7,17,3,1
37,255.35,60.73,2035.32,4,12,6.6,5.2,30,4,1
36,2019.5,46.42,1508.84,1,1,1.3,7.3,5,2,0
49,18345.53,76.36,887.61,1,24,15.8,7.0,49,1,0
45,1396.65,83.46,141.23,1,24,12.1,8.6,4,3,0
36,1385.72,67.03,3752.5,0,12,57.9,5.6,32,2,0
54,11021.32,59.64,1161.13,3,24,13.5,4.1,34,2,1
27,14806.54,66.38,889.2,0,24,13.4,9.2,1,1,0
47,2610.1,69.18,1498.95,3,12,18.3,7.0,21,3,0
47,8325.45,52.2,1665.93,1,12,24.7,5.8,25,5,0
36,592.63,40.63,3966.21,4,12,45.0,10.0,35,2,0
44,23551.89,24.0,1606.22,2,24,19.0,9.8,26,4,0
25,74836.38,90.34,5160.06,0,1,25.5,9.2,1,5,0
51,6514.75,74.93,2076.44,0,24,19.3,5.0,16,2,1
38,130.78,72.25,4468.43,0,1,28.5,4.7,42,3,1
34,1290.33,90.3,3072.72,2,24,33.7,9.2,22,4,1
53,7474.39,39.89,2433.24,2,1,9.7,8.8,4,2,0
32,1584.11,30.29,3893.42,0,1,52.7,8.7,4,2,0
23,20096.44,72.68,3346.68,0,24,12.5,6.5,9,1,0
21,7202.88,70.87,2761.61,3,12,43.0,9.4,17,4,0
47,1033.07,30.37,4781.11,3,12,8.9,8.8,10,2,0
25,3128.78,72.19,1401.93,2,24,6.8,9.6,5,1,1
61,779.97,57.0,806.1,3,12,41.5,6.5,23,5,1
18,2266.8,48.86,1188.52,1,12,36.2,7.5,41,5,0
60,1297.39,58.33,4102.73,3,12,41.2,6.3,23,5,1
43,17363.8,16.17,3740.91,3,24,27.1,9.9,4,2,0
39,71254.84,53.17,1369.69,1,24,14.8,6.0,1,2,0
33,348.35,50.91,0.0,4,1,3.7,4.8,21,6,1
45,166.53,76.14,1752.99,0,24,25.0,7.2,92,6,0
40,2063.67,61.84,784.08,3,12,15.6,7.8,5,2,1
53,305.63,77.78,1407.28,1,1,18.1,5.6,23,1,0
41,3194.92,14.01,734.71,2,24,11.7,3.9,15,4,0
42,9167.36,48.22,68.55,2,1,28.3,4.2,43,2,0
36,28035.11,76.12,4259.85,3,1,23.0,8.4,1,4,0
39,4032.3,58.82,1179.6,2,1,8.7,9.5,14,8,0
44,2231.14,81.91,3695.2,2,24,24.7,7.2,9,2,0
19,153.3,28.91,1734.35,3,24,30.7,7.7,7,3,0
24,3100.37,79.62,643.03,1,1,9.0,10.0,32,3,0
49,3317.38,52.22,2610.88,2,12,20.1,6.0,5,1,0
42,7773.18,50.28,1530.73,2,1,16.5,8.3,11,2,1
38,1029.95,84.82,1751.48,0,1,54.8,6.3,53,2,0
40,1552.19,88.24,2173.89,3,24,26.9,8.7,35,1,0
44,324.73,85.69,1025.34,1,24,23.5,5.7,27,5,1
34,95.88,105.77,54.64,1,24,23.2,4.9,11,2,1
31,565.24,90.34,1938.48,1,1,22.5,7.5,26,2,1
42,282.74,49.09,3156.7,2,12,31.6,7.8,4,2,0
28,4939.74,67.83,918.09,4,1,83.2,6.9,23,5,0
45,1370.32,57.8,2184.75,5,12,33.8,4.0,6,5,1
20,1329.61,105.58,3806.61,1,24,31.9,5.5,4,4,0
52,680.88,87.1,1892.28,1,1,1.7,5.2,32,1,0
46,23.36,61.22,2103.31,1,12,22.3,7.4,41,4,0
43,28637.32,82.56,2066.25,3,12,31.2,5.9,45,3,0
52,664.87,40.36,1181.19,4,12,8.5,10.0,2,2,0
60,1605.79,70.01,807.97,2,1,15.8,7.8,3,4,1
52,336.19,46.24,812.89,1,1,11.3,8.9,55,1,0
18,12808.9,31.23,2441.82,3,12,10.6,6.3,12,5,0
25,3696.51,80.69,2909.45,1,12,58.9,8.1,31,5,0
33,863.03,83.17,2966.1,1,24,42.9,7.1,10,1,0
40,1655.16,74.14,1545.75,3,1,5.2,7.4,6,1,0
46,36948.11,61.34,3311.97,1,1,1.9,9.5,71,4,0
31,2671.9,39.67,2368.84,4,24,28.6,10.0,6,2,0
42,2269.69,41.77,2084.89,0,1,53.7,8.4,23,3,0
31,726.27,45.61,0.0,3,12,20.7,7.1,10,2,0
33,173.84,60.33,1019.11,3,12,56.3,5.3,63,3,0
23,2344.77,86.52,174.68,0,1,59.1,8.1,41,2,1
29,4857.25,86.21,2752.49,4,12,9.1,5.1,7,4,1
24,15512.12,32.03,2114.04,2,24,7.5,7.8,13,5,0
28,102.23,51.14,713.62,4,1,17.9,6.0,19,2,1
53,551.34,50.6,2365.24,4,12,11.5,4.8,1,1,1
29,1247.49,14.37,291.81,0,1,46.2,7.7,9,3,0
72,2965.43,76.32,747.48,3,24,15.4,5.0,26,3,0
46,2398.14,60.08,1147.73,1,1,15.6,6.3,2,2,0
42,2483.61,62.74,2648.16,3,1,47.7,6.4,9,2,0
30,5498.02,91.92,3679.33,4,1,7.8,7.4,26,3,0
48,768.98,66.77,1296.79,0,1,55.5,10.0,6,5,0
33,12103.04,56.39,3586.95,2,12,63.7,10.0,6,4,0
41,5711.17,76.44,2056.88,3,12,17.5,5.8,5,3,0
71,1845.03,86.18,2283.37,1,12,36.7,5.4,39,5,0
39,32904.41,70.93,1923.43,0,24,9.1,7.6,35,3,1
54,30780.11,78.78,1763.22,3,1,15.9,7.4,31,5,1
32,12080.44,62.09,2527.16,1,24,39.0,5.6,41,4,0
40,32.21,63.36,2888.39,3,1,15.2,3.2,3,5,0
61,31838.06,67.26,938.47,3,12,48.9,5.8,27,3,1
32,9819.62,49.94,1772.84,1,24,33.9,7.5,16,3,0
62,60452.48,53.64,4003.13,0,24,14.3,5.2,9,4,0
48,19076.2,92.56,2212.63,2,24,34.5,7.4,11,4,1
33,31809.3,105.16,2344.03,4,24,27.1,5.8,17,4,0
48,11136.49,96.84,3400.72,2,12,48.2,7.8,13,2,0
52,22539.84,38.53,1398.51,3,24,63.1,10.0,4,1,0
47,59348.71,36.6,1959.25,1,24,7.0,6.4,20,4,0
21,4125.04,41.19,2980.21,1,1,40.5,8.6,1,1,0
31,281.93,67.69,3486.68,1,12,8.9,8.8,6,1,0
37,1879.59,10.0,0.0,1,1,27.6,4.8,35,6,0
39,5350.36,53.22,1116.0,1,1,23.6,5.7,8,8,1
47,3335.34,93.14,801.96,2,12,28.0,7.4,67,5,1
42,459.51,84.65,1851.41,3,1,16.0,8.3,44,3,1
24,258.11,54.82,892.79,4,1,27.1,3.5,12,3,1
45,980.69,56.33,2796.93,3,12,41.2,7.5,55,1,0
47,10012.7,76.34,2206.89,2,1,46.6,4.1,4,2,0
47,31904.73,83.71,3067.03,4,24,39.3,4.6,5,2,1
53,11788.17,54.34,3143.61,0,24,2.1,5.9,44,5,0
50,14561.57,60.31,2814.9,1,24,58.4,6.8,42,2,0
46,2640.64,53.68,1597.05,2,24,27.5,9.4,33,2,0
39,218.52,38.37,2125.13,3,24,35.9,7.1,37,3,0
20,1505.93,60.61,1446.95,3,12,12.6,7.9,20,4,0
45,2022.02,59.08,362.32,1,1,6.8,4.6,2,4,0
42,1414.34,39.79,3144.55,2,1,17.3,5.8,54,2,0
43,3235.84,77.92,1899.12,2,24,9.0,6.4,3,2,1
25,5779.83,74.67,196.87,3,12,35.3,6.4,5,2,0
27,10716.32,78.91,2644.34,0,1,17.6,8.8,38,3,0
53,1964.16,49.64,1731.26,0,1,17.5,8.3,1,5,1
40,171.46,25.33,0.0,3,1,10.9,9.3,16,6,0
48,1444.74,74.35,351.52,3,1,34.3,6.2,7,2,1
40,3182.96,51.72,1159.27,3,24,4.1,4.5,10,2,1
40,18661.39,47.19,2252.61,2,12,28.2,10.0,12,3,0
51,1271.93,39.86,2945.62,3,1,43.7,5.6,5,2,1
34,6430.55,59.49,2904.52,2,1,27.6,4.4,39,5,0
41,4606.08,96.55,2723.44,1,1,37.0,6.2,8,3,0
34,3183.86,54.89,1958.77,2,12,2.3,8.1,13,1,0
35,12037.72,43.2,4066.68,1,1,45.7,8.5,2,9,0
36,1106.26,78.04,2839.85,1,24,17.7,8.0,2,2,0
43,1257.93,68.46,2266.53,5,24,48.6,8.2,22,2,1
34,2928.22,22.61,2679.91,0,1,33.8,9.3,13,4,0
55,1141.14,78.25,1521.16,2,24,19.8,5.9,16,3,1
29,6386.99,107.57,1931.31,2,12,31.6,6.8,22,1,0
38,1022.71,12.99,0.0,0,24,58.1,9.3,46,3,0
35,4185.81,900.95,1535.9,1,24,38.0,7.0,6,5,0
57,2565.07,10.0,4111.87,3,12,57.1,7.6,1,1,0
42,4114.98,63.49,2178.05,2,12,25.6,10.0,16,1,0
52,1495.76,84.81,2128.09,2,1,40.3,8.6,20,4,0
22,1792.5,67.11,3198.32,0,24,39.5,5.5,1,2,1
43,3442.71,92.84,2429.39,2,12,18.1,9.8,3,3,1
51,4036.41,81.61,1056.22,2,12,41.3,7.2,50,4,0
41,2962.23,99.04,2028.39,0,12,25.9,8.8,0,4,0
53,38485.76,88.2,637.74,2,1,50.9,3.9,38,3,0
34,674.45,56.94,2220.33,1,24,57.8,6.1,29,1,0
57,2707.27,66.33,994.7,3,24,5.4,9.9,74,2,0
68,281.34,47.63,3113.95,2,1,24.4,4.6,6,3,0
36,5208.89,60.39,1387.71,0,12,8.5,7.1,6,1,0
35,559.55,66.24,,2,1,34.6,7.8,18,3,0
57,1963.6,63.3,1864.6,1,1,12.2,3.2,16,2,1
59,1705.99,91.85,2438.47,4,1,20.8,7.7,26,3,1
34,4542.97,58.4,551.2,2,24,9.5,7.4,28,1,0
